MailId,SucursalId,UserId,To,Subject,MailStateId,RetryCount,CreatedAt,SentAt
3853,783,144,user144@sucursales.local,Eliminación de sucursal,2,0,2026-05-13,2026-05-13
3854,300,103,user103@sucursales.local,Creación de sucursal,2,0,2025-01-09,2025-01-09
3855,550,59,user59@sucursales.local,Notificación operativa,2,0,2025-09-01,2025-09-01
3856,469,148,user148@sucursales.local,Creación de sucursal,2,0,2024-12-27,2024-12-27
3857,552,56,user56@sucursales.local,Verificación de email,2,0,2024-11-24,2024-11-24
3858,510,92,user92@sucursales.local,Creación de sucursal,2,0,2024-01-18,2024-01-18
3859,674,55,user55@sucursales.local,Verificación de email,2,0,2025-08-27,2025-08-27
3860,441,71,user71@sucursales.local,Creación de sucursal,2,0,2025-01-16,2025-01-16
3861,306,45,user45@sucursales.local,Eliminación de sucursal,2,0,2026-01-12,2026-01-12
3862,694,144,user144@sucursales.local,Verificación de email,1,0,2026-04-17,
3863,196,26,user26@sucursales.local,Eliminación de sucursal,2,0,2025-08-22,2025-08-22
3864,100,93,user93@sucursales.local,Verificación de email,2,0,2026-02-14,2026-02-14
3865,629,95,user95@sucursales.local,Eliminación de sucursal,2,0,2025-08-10,2025-08-10
3866,712,113,user113@sucursales.local,Creación de sucursal,2,0,2024-10-01,2024-10-01
3867,222,98,user98@sucursales.local,Creación de sucursal,2,0,2025-02-04,2025-02-04
3868,662,121,user121@sucursales.local,Creación de sucursal,2,0,2025-07-12,2025-07-12
3869,687,64,user64@sucursales.local,Eliminación de sucursal,2,0,2024-05-12,2024-05-12
3870,205,102,user102@sucursales.local,Creación de sucursal,2,0,2024-12-29,2024-12-29
3871,713,32,user32@sucursales.local,Notificación operativa,2,0,2024-10-20,2024-10-20
3872,671,108,user108@sucursales.local,Verificación de email,2,0,2024-06-08,2024-06-08
3873,559,31,user31@sucursales.local,Creación de sucursal,2,0,2024-11-15,2024-11-15
3874,302,105,user105@sucursales.local,Notificación operativa,3,1,2026-06-04,
3875,506,61,user61@sucursales.local,Notificación operativa,2,0,2025-01-23,2025-01-23
3876,214,140,user140@sucursales.local,Verificación de email,2,0,2024-06-26,2024-06-26
3877,372,84,user84@sucursales.local,Notificación operativa,3,2,2024-02-12,
3878,681,28,user28@sucursales.local,Eliminación de sucursal,2,0,2024-08-17,2024-08-17
3879,798,20,user20@sucursales.local,Eliminación de sucursal,2,0,2024-07-26,2024-07-26
3880,683,98,user98@sucursales.local,Notificación operativa,2,0,2024-07-21,2024-07-21
3881,620,29,user29@sucursales.local,Eliminación de sucursal,2,0,2025-02-01,2025-02-01
3882,183,21,user21@sucursales.local,Verificación de email,2,0,2025-12-12,2025-12-12
3883,265,4,user4@sucursales.local,Notificación operativa,2,0,2025-08-29,2025-08-29
3884,299,108,user108@sucursales.local,Creación de sucursal,2,0,2024-03-19,2024-03-19
3885,736,142,user142@sucursales.local,Verificación de email,1,0,2024-05-14,
3886,264,116,user116@sucursales.local,Verificación de email,2,0,2025-09-02,2025-09-02
3887,64,8,user8@sucursales.local,Notificación operativa,2,0,2025-09-25,2025-09-25
3888,207,49,user49@sucursales.local,Verificación de email,2,0,2025-06-12,2025-06-12
3889,251,110,user110@sucursales.local,Verificación de email,4,1,2024-08-04,
3890,114,129,user129@sucursales.local,Creación de sucursal,2,0,2026-06-10,2026-06-10
3891,359,99,user99@sucursales.local,Verificación de email,2,0,2024-01-04,2024-01-04
3892,336,67,user67@sucursales.local,Eliminación de sucursal,2,0,2024-05-25,2024-05-25
3893,385,23,user23@sucursales.local,Eliminación de sucursal,2,0,2025-03-12,2025-03-12
3894,534,125,user125@sucursales.local,Creación de sucursal,2,0,2025-11-27,2025-11-27
3895,211,11,user11@sucursales.local,Creación de sucursal,1,0,2024-12-12,
3896,580,65,user65@sucursales.local,Verificación de email,3,2,2025-05-07,
3897,437,104,user104@sucursales.local,Notificación operativa,2,0,2026-03-25,2026-03-25
3898,219,104,user104@sucursales.local,Eliminación de sucursal,3,3,2024-04-10,
3899,210,140,user140@sucursales.local,Notificación operativa,2,0,2025-06-15,2025-06-15
3900,121,21,user21@sucursales.local,Eliminación de sucursal,2,0,2024-11-11,2024-11-11
3901,728,92,user92@sucursales.local,Eliminación de sucursal,2,0,2024-10-21,2024-10-21
3902,266,42,user42@sucursales.local,Notificación operativa,2,0,2025-09-24,2025-09-24
3903,791,39,user39@sucursales.local,Creación de sucursal,2,0,2025-06-08,2025-06-08
3904,377,98,user98@sucursales.local,Creación de sucursal,3,2,2024-12-25,
3905,674,119,user119@sucursales.local,Verificación de email,2,0,2024-02-25,2024-02-25
3906,20,99,user99@sucursales.local,Verificación de email,2,0,2025-04-16,2025-04-16
3907,346,128,user128@sucursales.local,Eliminación de sucursal,2,0,2024-03-21,2024-03-21
3908,159,69,user69@sucursales.local,Verificación de email,2,0,2026-05-16,2026-05-16
3909,333,12,user12@sucursales.local,Notificación operativa,2,0,2024-05-13,2024-05-13
3910,776,64,user64@sucursales.local,Eliminación de sucursal,2,0,2025-06-13,2025-06-13
3911,637,100,user100@sucursales.local,Creación de sucursal,2,0,2026-04-28,2026-04-28
3912,433,51,user51@sucursales.local,Eliminación de sucursal,2,0,2025-12-17,2025-12-17
3913,141,150,user150@sucursales.local,Verificación de email,2,0,2025-09-27,2025-09-27
3914,704,121,user121@sucursales.local,Verificación de email,2,0,2025-12-16,2025-12-16
3915,369,108,user108@sucursales.local,Creación de sucursal,2,0,2026-03-20,2026-03-20
3916,665,139,user139@sucursales.local,Notificación operativa,2,0,2024-07-15,2024-07-15
3917,597,47,user47@sucursales.local,Notificación operativa,2,0,2026-04-25,2026-04-25
3918,319,133,user133@sucursales.local,Creación de sucursal,2,0,2026-04-26,2026-04-26
3919,657,106,user106@sucursales.local,Verificación de email,2,0,2025-10-08,2025-10-08
3920,134,118,user118@sucursales.local,Notificación operativa,2,0,2024-10-18,2024-10-18
3921,356,21,user21@sucursales.local,Creación de sucursal,2,0,2025-08-02,2025-08-02
3922,114,59,user59@sucursales.local,Notificación operativa,2,0,2026-02-06,2026-02-06
3923,483,42,user42@sucursales.local,Creación de sucursal,2,0,2024-11-13,2024-11-13
3924,291,80,user80@sucursales.local,Creación de sucursal,2,0,2025-07-09,2025-07-09
3925,262,115,user115@sucursales.local,Creación de sucursal,2,0,2026-03-02,2026-03-02
3926,91,97,user97@sucursales.local,Creación de sucursal,4,2,2024-06-30,
3927,525,140,user140@sucursales.local,Eliminación de sucursal,2,0,2025-10-26,2025-10-26
3928,705,68,user68@sucursales.local,Eliminación de sucursal,2,0,2025-11-09,2025-11-09
3929,520,8,user8@sucursales.local,Verificación de email,2,0,2024-04-30,2024-04-30
3930,94,45,user45@sucursales.local,Verificación de email,2,0,2024-11-29,2024-11-29
3931,691,123,user123@sucursales.local,Verificación de email,2,0,2024-06-14,2024-06-14
3932,455,96,user96@sucursales.local,Notificación operativa,3,3,2025-10-15,
3933,351,32,user32@sucursales.local,Eliminación de sucursal,2,0,2026-01-31,2026-01-31
3934,311,118,user118@sucursales.local,Creación de sucursal,2,0,2026-03-06,2026-03-06
3935,465,32,user32@sucursales.local,Eliminación de sucursal,2,0,2024-06-16,2024-06-16
3936,522,48,user48@sucursales.local,Creación de sucursal,2,0,2024-01-24,2024-01-24
3937,225,95,user95@sucursales.local,Creación de sucursal,1,0,2024-05-20,
3938,790,114,user114@sucursales.local,Verificación de email,2,0,2026-03-10,2026-03-10
3939,699,111,user111@sucursales.local,Eliminación de sucursal,2,0,2025-09-29,2025-09-29
3940,271,9,user9@sucursales.local,Verificación de email,2,0,2024-09-27,2024-09-27
3941,178,60,user60@sucursales.local,Verificación de email,2,0,2025-06-02,2025-06-02
3942,582,132,user132@sucursales.local,Verificación de email,2,0,2024-03-05,2024-03-05
3943,174,40,user40@sucursales.local,Notificación operativa,2,0,2025-01-01,2025-01-01
3944,374,150,user150@sucursales.local,Verificación de email,1,0,2026-03-16,
3945,328,81,user81@sucursales.local,Verificación de email,2,0,2024-12-29,2024-12-29
3946,330,76,user76@sucursales.local,Notificación operativa,2,0,2024-06-10,2024-06-10
3947,592,29,user29@sucursales.local,Eliminación de sucursal,2,0,2024-07-01,2024-07-01
3948,700,145,user145@sucursales.local,Notificación operativa,2,0,2025-05-31,2025-05-31
3949,375,61,user61@sucursales.local,Notificación operativa,2,0,2024-09-01,2024-09-01
3950,765,56,user56@sucursales.local,Eliminación de sucursal,2,0,2026-05-14,2026-05-14
3951,77,113,user113@sucursales.local,Creación de sucursal,1,0,2024-02-22,
3952,753,91,user91@sucursales.local,Verificación de email,4,2,2025-09-15,
3953,136,96,user96@sucursales.local,Creación de sucursal,2,0,2026-03-24,2026-03-24
3954,73,90,user90@sucursales.local,Notificación operativa,2,0,2026-05-24,2026-05-24
3955,277,143,user143@sucursales.local,Notificación operativa,2,0,2026-05-17,2026-05-17
3956,504,14,user14@sucursales.local,Eliminación de sucursal,2,0,2025-05-23,2025-05-23
3957,403,63,user63@sucursales.local,Notificación operativa,2,0,2024-01-17,2024-01-17
3958,396,131,user131@sucursales.local,Notificación operativa,2,0,2025-12-23,2025-12-23
3959,342,129,user129@sucursales.local,Verificación de email,2,0,2024-04-29,2024-04-29
3960,784,18,user18@sucursales.local,Notificación operativa,2,0,2024-01-21,2024-01-21
3961,191,130,user130@sucursales.local,Notificación operativa,2,0,2025-07-13,2025-07-13
3962,161,119,user119@sucursales.local,Verificación de email,2,0,2026-01-21,2026-01-21
3963,252,76,user76@sucursales.local,Creación de sucursal,2,0,2025-03-03,2025-03-03
3964,575,143,user143@sucursales.local,Eliminación de sucursal,2,0,2026-02-19,2026-02-19
3965,242,96,user96@sucursales.local,Creación de sucursal,2,0,2025-06-24,2025-06-24
3966,276,145,user145@sucursales.local,Notificación operativa,2,0,2024-03-29,2024-03-29
3967,21,123,user123@sucursales.local,Creación de sucursal,1,0,2024-12-12,
3968,677,67,user67@sucursales.local,Creación de sucursal,2,0,2025-03-13,2025-03-13
3969,74,45,user45@sucursales.local,Verificación de email,2,0,2025-12-09,2025-12-09
3970,429,28,user28@sucursales.local,Creación de sucursal,2,0,2026-03-30,2026-03-30
3971,641,86,user86@sucursales.local,Eliminación de sucursal,2,0,2026-05-16,2026-05-16
3972,31,36,user36@sucursales.local,Notificación operativa,2,0,2026-06-19,2026-06-19
3973,189,14,user14@sucursales.local,Creación de sucursal,2,0,2026-04-07,2026-04-07
3974,235,8,user8@sucursales.local,Eliminación de sucursal,2,0,2025-07-19,2025-07-19
3975,77,112,user112@sucursales.local,Verificación de email,2,0,2024-12-25,2024-12-25
3976,127,91,user91@sucursales.local,Eliminación de sucursal,2,0,2025-12-04,2025-12-04
3977,211,68,user68@sucursales.local,Verificación de email,2,0,2026-06-25,2026-06-25
3978,564,145,user145@sucursales.local,Notificación operativa,2,0,2026-02-27,2026-02-27
3979,492,20,user20@sucursales.local,Eliminación de sucursal,2,0,2025-12-04,2025-12-04
3980,393,99,user99@sucursales.local,Notificación operativa,4,1,2026-05-28,
3981,64,99,user99@sucursales.local,Creación de sucursal,3,2,2025-11-04,
3982,735,16,user16@sucursales.local,Notificación operativa,3,2,2024-02-24,
3983,91,139,user139@sucursales.local,Eliminación de sucursal,2,0,2024-01-29,2024-01-29
3984,23,25,user25@sucursales.local,Verificación de email,2,0,2025-07-18,2025-07-18
3985,636,6,user6@sucursales.local,Verificación de email,1,0,2024-10-14,
3986,579,50,user50@sucursales.local,Verificación de email,3,1,2024-07-25,
3987,757,38,user38@sucursales.local,Verificación de email,2,0,2024-04-13,2024-04-13
3988,686,92,user92@sucursales.local,Eliminación de sucursal,2,0,2024-04-21,2024-04-21
3989,83,18,user18@sucursales.local,Eliminación de sucursal,2,0,2024-10-24,2024-10-24
3990,566,27,user27@sucursales.local,Eliminación de sucursal,2,0,2024-09-23,2024-09-23
3991,137,99,user99@sucursales.local,Verificación de email,2,0,2026-01-19,2026-01-19
3992,652,45,user45@sucursales.local,Notificación operativa,2,0,2025-12-13,2025-12-13
3993,744,105,user105@sucursales.local,Verificación de email,2,0,2025-07-03,2025-07-03
3994,420,69,user69@sucursales.local,Verificación de email,2,0,2024-01-28,2024-01-28
3995,281,113,user113@sucursales.local,Creación de sucursal,2,0,2025-02-19,2025-02-19
3996,83,96,user96@sucursales.local,Notificación operativa,2,0,2026-05-22,2026-05-22
3997,339,145,user145@sucursales.local,Creación de sucursal,2,0,2025-11-12,2025-11-12
3998,766,65,user65@sucursales.local,Verificación de email,2,0,2025-10-09,2025-10-09
3999,793,66,user66@sucursales.local,Eliminación de sucursal,4,1,2026-04-03,
4000,567,80,user80@sucursales.local,Verificación de email,2,0,2025-04-19,2025-04-19
4001,269,65,user65@sucursales.local,Creación de sucursal,2,0,2026-05-28,2026-05-28
4002,769,60,user60@sucursales.local,Creación de sucursal,2,0,2026-04-04,2026-04-04
4003,118,80,user80@sucursales.local,Notificación operativa,3,2,2026-04-16,
4004,692,39,user39@sucursales.local,Notificación operativa,1,0,2025-12-04,
4005,79,130,user130@sucursales.local,Eliminación de sucursal,2,0,2024-01-14,2024-01-14
4006,69,9,user9@sucursales.local,Creación de sucursal,2,0,2025-02-22,2025-02-22
4007,553,25,user25@sucursales.local,Eliminación de sucursal,2,0,2025-07-13,2025-07-13
4008,114,12,user12@sucursales.local,Verificación de email,2,0,2025-06-24,2025-06-24
4009,659,69,user69@sucursales.local,Verificación de email,2,0,2024-01-04,2024-01-04
4010,324,59,user59@sucursales.local,Eliminación de sucursal,2,0,2026-03-17,2026-03-17
4011,92,17,user17@sucursales.local,Verificación de email,2,0,2025-02-19,2025-02-19
4012,582,70,user70@sucursales.local,Verificación de email,2,0,2026-06-21,2026-06-21
4013,136,103,user103@sucursales.local,Verificación de email,2,0,2025-12-03,2025-12-03
4014,136,19,user19@sucursales.local,Notificación operativa,2,0,2026-02-13,2026-02-13
4015,445,45,user45@sucursales.local,Creación de sucursal,2,0,2024-12-31,2024-12-31
4016,525,139,user139@sucursales.local,Notificación operativa,1,0,2024-01-01,
4017,763,28,user28@sucursales.local,Verificación de email,2,0,2025-10-19,2025-10-19
4018,170,41,user41@sucursales.local,Eliminación de sucursal,3,3,2025-04-13,
4019,440,149,user149@sucursales.local,Eliminación de sucursal,2,0,2025-01-12,2025-01-12
4020,578,60,user60@sucursales.local,Verificación de email,2,0,2026-05-10,2026-05-10
4021,740,12,user12@sucursales.local,Notificación operativa,2,0,2025-07-03,2025-07-03
4022,729,19,user19@sucursales.local,Creación de sucursal,2,0,2024-05-26,2024-05-26
4023,463,64,user64@sucursales.local,Creación de sucursal,4,1,2025-04-03,
4024,327,50,user50@sucursales.local,Notificación operativa,2,0,2024-01-10,2024-01-10
4025,595,57,user57@sucursales.local,Eliminación de sucursal,3,2,2024-11-22,
4026,712,89,user89@sucursales.local,Creación de sucursal,2,0,2025-07-10,2025-07-10
4027,41,6,user6@sucursales.local,Notificación operativa,2,0,2024-10-29,2024-10-29
4028,485,35,user35@sucursales.local,Eliminación de sucursal,2,0,2026-04-19,2026-04-19
4029,535,138,user138@sucursales.local,Creación de sucursal,2,0,2025-04-14,2025-04-14
4030,148,25,user25@sucursales.local,Creación de sucursal,4,2,2025-06-21,
4031,782,9,user9@sucursales.local,Verificación de email,3,3,2025-01-21,
4032,373,82,user82@sucursales.local,Notificación operativa,2,0,2026-02-24,2026-02-24
4033,378,58,user58@sucursales.local,Notificación operativa,2,0,2024-02-16,2024-02-16
4034,734,105,user105@sucursales.local,Notificación operativa,2,0,2025-04-24,2025-04-24
4035,383,70,user70@sucursales.local,Notificación operativa,2,0,2024-09-12,2024-09-12
4036,498,2,user2@sucursales.local,Eliminación de sucursal,3,3,2024-01-31,
4037,771,127,user127@sucursales.local,Eliminación de sucursal,2,0,2025-10-11,2025-10-11
4038,467,30,user30@sucursales.local,Eliminación de sucursal,1,0,2025-07-17,
4039,758,112,user112@sucursales.local,Eliminación de sucursal,2,0,2024-04-28,2024-04-28
4040,396,134,user134@sucursales.local,Eliminación de sucursal,2,0,2025-01-28,2025-01-28
4041,537,145,user145@sucursales.local,Creación de sucursal,2,0,2024-08-22,2024-08-22
4042,407,139,user139@sucursales.local,Verificación de email,2,0,2026-04-07,2026-04-07
4043,404,1,user1@sucursales.local,Notificación operativa,2,0,2025-12-03,2025-12-03
4044,519,62,user62@sucursales.local,Eliminación de sucursal,2,0,2025-06-23,2025-06-23
4045,759,59,user59@sucursales.local,Eliminación de sucursal,2,0,2025-09-30,2025-09-30
4046,305,33,user33@sucursales.local,Creación de sucursal,3,2,2024-02-02,
4047,216,77,user77@sucursales.local,Verificación de email,2,0,2025-09-11,2025-09-11
4048,767,4,user4@sucursales.local,Verificación de email,3,2,2024-09-14,
4049,26,80,user80@sucursales.local,Verificación de email,2,0,2025-02-28,2025-02-28
4050,221,24,user24@sucursales.local,Notificación operativa,2,0,2024-04-08,2024-04-08
4051,770,99,user99@sucursales.local,Verificación de email,2,0,2025-11-06,2025-11-06
4052,55,16,user16@sucursales.local,Eliminación de sucursal,2,0,2024-04-07,2024-04-07
4053,264,113,user113@sucursales.local,Verificación de email,2,0,2025-03-27,2025-03-27
4054,767,11,user11@sucursales.local,Notificación operativa,2,0,2024-05-08,2024-05-08
4055,22,96,user96@sucursales.local,Creación de sucursal,2,0,2026-06-13,2026-06-13
4056,334,108,user108@sucursales.local,Creación de sucursal,2,0,2026-05-01,2026-05-01
4057,683,149,user149@sucursales.local,Creación de sucursal,2,0,2024-05-14,2024-05-14
4058,520,129,user129@sucursales.local,Creación de sucursal,2,0,2025-05-24,2025-05-24
4059,154,16,user16@sucursales.local,Notificación operativa,2,0,2026-04-09,2026-04-09
4060,774,144,user144@sucursales.local,Notificación operativa,1,0,2024-08-28,
4061,156,98,user98@sucursales.local,Notificación operativa,2,0,2026-06-11,2026-06-11
